city,floorNumber,floorsTotal,totalArea,price,rooms
Иркутск,16,16.0,53.0,8990000,2
Иркутск,7,17.0,53.0,9000000,3
Иркутск,12,14.0,53.6,9100000,2
Иркутск,11,16.0,53.0,9200000,1
Иркутск,8,12.0,54.0,9300000,2
Иркутск,11,12.0,54.0,9290000,2
Краснодар,1,5.0,54.0,9499000,5
Иркутск,8,12.0,53.0,9500000,2
Ярославль,2,16.0,53.0,9800000,1
Краснодар,1,5.0,54.1,9800000,3
Ярославль,2,16.0,53.0,9800000,1
Краснодар,2,5.0,54.6,9900000,5
Краснодар,4,5.0,53.4,9900000,6
Иркутск,6,16.0,54.7,10000000,2
Иркутск,8,12.0,54.0,10000000,2
Иркутск,3,17.0,54.0,10100000,2
Иркутск,12,16.0,53.0,10400000,1
Иркутск,8,16.0,54.7,10400000,1
Краснодар,1,3.0,54.4,10400000,1
Иркутск,16,16.0,53.0,10500000,2
Иркутск,5,24.0,53.0,10500000,1
Ярославль,2,16.0,54.0,10600000,1
Иркутск,15,17.0,54.0,10600000,1
Иркутск,13,17.0,54.0,10700000,1
Краснодар,2,12.0,53.2,10700000,1
Иркутск,9,17.0,54.0,10650000,1
Краснодар,7,14.0,54.7,10700000,2
Иркутск,15,17.0,54.0,10800000,1
Краснодар,5,5.0,54.6,10800000,3
Иркутск,5,16.0,54.0,10800000,1
Иркутск,12,12.0,53.0,10999999,2
Иркутск,15,16.0,53.4,11000000,1
Краснодар,1,6.0,54.4,11500000,2
Санкт-Петербург,2,7.0,54.5,11500000,6
Иркутск,16,17.0,54.0,11700000,2
Иркутск,8,16.0,54.3,11700000,1
Краснодар,4,9.0,53.0,11850000,4
Санкт-Петербург,13,24.0,53.0,11900000,1
Иркутск,5,14.0,54.0,11950000,1
Иркутск,1,16.0,53.5,12000000,1
Санкт-Петербург,10,19.0,54.0,12200000,2
Иркутск,12,14.0,53.5,12700000,1
Иркутск,6,12.0,54.0,13100000,2
Краснодар,9,9.0,53.0,13000000,5
Краснодар,2,14.0,54.0,13000000,2
Иркутск,3,16.0,54.0,13300000,2
Краснодар,4,5.0,54.5,13700000,2
Санкт-Петербург,7,47.0,54.0,15490000,1
Санкт-Петербург,11,25.0,54.0,16000000,1
Иркутск,12,17.0,53.0,16700000,1
Краснодар,1,2.0,53.6,10500000,2
Иркутск,8,14.0,54.4,10800000,2
Краснодар,3,5.0,54.7,11500000,5
Ярославль,5,16.0,53.6,13200000,1
Иркутск,8,22.0,54.4,14700000,1
Краснодар,5,9.0,56.3,9100000,6
Ярославль,3,5.0,56.7,15800000,1
Иркутск,3,14.0,56.0,8700000,1
Иркутск,2,17.0,56.0,9499000,2
Краснодар,8,8.0,57.0,12500000,3
Краснодар,3,9.0,57.1,9100000,5
Иркутск,8,9.0,56.0,10999000,5
Краснодар,5,5.0,55.5,8600000,6
Иркутск,9,9.0,57.8,8790000,5
Санкт-Петербург,4,14.0,55.0,8800000,1
Санкт-Петербург,10,14.0,56.0,8950000,1
Краснодар,5,5.0,57.8,8990000,3
Ярославль,4,8.0,56.8,11200000,3
Краснодар,2,9.0,57.0,11300000,5
Санкт-Петербург,10,20.0,55.8,11394000,1
Краснодар,6,9.0,56.0,11700000,6
Краснодар,8,8.0,57.5,11900000,2
Иркутск,4,22.0,57.0,13300000,1
Иркутск,3,17.0,56.8,13300000,1
Санкт-Петербург,43,47.0,55.0,13850000,1
Иркутск,8,22.0,57.0,14700000,1
Санкт-Петербург,10,24.0,56.0,15950000,1
Краснодар,3,3.0,55.0,15000000,1
Санкт-Петербург,10,25.0,55.0,10200000,2
Краснодар,14,14.0,56.6,11200000,3
Иркутск,6,16.0,55.0,11500000,1
Ярославль,14,16.0,57.0,11900000,1
Краснодар,11,15.0,56.3,20500000,3
Иркутск,3,9.0,56.0,8200000,5
Краснодар,1,9.0,57.0,8350000,5
Краснодар,2,9.0,56.9,8300000,4
Краснодар,1,5.0,57.0,8400000,3
Краснодар,4,9.0,55.0,8490000,2
Краснодар,1,8.0,55.1,8600000,2
Иркутск,15,22.0,56.5,8550000,1
Краснодар,4,4.0,56.0,8600000,3
Краснодар,5,5.0,55.1,8700000,7
Краснодар,5,5.0,55.1,8700000,7
Краснодар,4,4.0,57.0,8900000,3
Иркутск,3,17.0,57.9,8900000,2
Иркутск,6,9.0,57.3,9000000,5
Краснодар,3,5.0,57.2,9200000,5
Краснодар,9,9.0,56.1,9200000,5
Краснодар,9,9.0,57.7,9200000,6
Иркутск,2,22.0,56.0,9350000,1
Иркутск,12,16.0,55.1,9500000,1
Краснодар,1,4.0,55.0,9500000,1
Краснодар,9,9.0,57.0,9500000,5
Краснодар,5,9.0,56.0,9500000,6
Санкт-Петербург,2,17.0,56.1,9500000,1
Иркутск,10,17.0,56.4,9650000,1
Краснодар,2,5.0,55.0,9800000,5
Иркутск,4,17.0,57.0,9800000,1
Краснодар,4,5.0,56.6,10000000,3
Краснодар,4,4.0,57.0,10000000,2
Иркутск,8,9.0,57.4,9999999,5
Краснодар,4,5.0,57.0,10000000,3
Иркутск,3,13.0,55.0,10190000,1
Иркутск,13,22.0,55.2,10200000,5
Краснодар,4,4.0,55.7,10300000,2
Санкт-Петербург,5,20.0,57.0,10270000,1
Санкт-Петербург,5,20.0,57.0,10270000,1
Иркутск,8,14.0,55.0,10400000,1
Иркутск,1,22.0,56.2,10400000,1
Иркутск,8,9.0,56.6,10400000,5
Иркутск,15,22.0,57.0,10500000,1
Санкт-Петербург,19,22.0,55.0,10500000,2
Ярославль,2,5.0,57.4,10550000,7
Иркутск,13,17.0,56.0,10700000,1
Краснодар,4,5.0,55.3,10800000,5
Иркутск,4,17.0,56.1,10900000,1
Ярославль,1,4.0,56.0,10900000,2
Краснодар,7,22.0,55.0,11000000,1
Иркутск,17,22.0,57.1,11200000,1
Санкт-Петербург,8,16.0,57.5,11450000,1
Санкт-Петербург,8,15.0,57.5,11450000,1
Иркутск,5,22.0,57.0,11500000,1
Краснодар,13,14.0,55.3,11650000,2
Иркутск,1,9.0,56.3,11680000,5
Санкт-Петербург,8,20.0,56.0,11800000,1
Краснодар,2,5.0,55.0,11800000,5
Краснодар,2,8.0,57.1,11900000,3
Краснодар,4,8.0,56.1,11990000,10
Санкт-Петербург,20,24.0,57.0,11990000,3
Краснодар,4,9.0,55.7,11990000,5
Краснодар,7,8.0,55.2,12000000,2
Ярославль,3,16.0,55.0,12350000,1
Краснодар,9,9.0,55.2,12400000,1
Москва,11,16.0,55.0,12450000,1
Санкт-Петербург,15,16.0,55.0,12500000,1
Иркутск,4,17.0,55.0,12700000,2
Иркутск,6,14.0,55.0,13000000,2
Ярославль,8,9.0,56.6,13000000,5
Санкт-Петербург,9,10.0,56.0,13900000,3
Краснодар,11,14.0,57.7,14000000,2
Краснодар,11,14.0,55.0,14000000,2
Краснодар,7,11.0,57.5,14500000,4
Иркутск,8,22.0,57.0,14700000,1
Краснодар,3,7.0,57.0,15000000,2
Санкт-Петербург,3,7.0,57.0,15000000,2
Краснодар,7,9.0,55.0,15700000,5
Краснодар,8,10.0,55.1,16000000,3
Иркутск,17,20.0,56.0,16500000,1
Краснодар,15,16.0,57.6,20350400,1
Санкт-Петербург,5,7.0,55.0,7490000,1
Иркутск,2,14.0,56.0,8100000,1
Иркутск,5,9.0,55.0,8290000,5
Иркутск,15,22.0,56.5,8600000,1
Санкт-Петербург,6,17.0,56.0,8550000,1
Иркутск,12,22.0,56.7,8600000,1
Иркутск,5,12.0,55.0,8700000,2
Краснодар,2,12.0,56.0,8700000,2
Краснодар,6,8.0,55.0,8700000,5
Санкт-Петербург,9,17.0,56.0,8900000,1
Иркутск,6,9.0,57.0,9000000,3
Иркутск,3,9.0,56.9,9100000,5
Иркутск,1,9.0,57.0,9200000,5
Иркутск,8,17.0,56.0,9500000,1
Краснодар,3,5.0,57.0,9500000,3
Ярославль,2,5.0,57.6,9500000,7
Ярославль,6,9.0,56.0,9450000,5
Краснодар,4,5.0,55.0,9600000,3
Краснодар,2,5.0,56.7,9550000,7
Иркутск,8,9.0,57.0,9600000,5
Ярославль,12,17.0,57.0,9550000,2
Иркутск,4,9.0,57.4,9700000,5
Краснодар,6,9.0,57.5,9900000,6
Иркутск,7,17.0,56.0,9950000,1
Иркутск,3,14.0,56.0,10149999,1
Краснодар,4,4.0,56.0,10300000,1
Санкт-Петербург,3,18.0,57.0,10579000,1
Ярославль,2,5.0,55.9,10800000,5
Иркутск,1,17.0,56.0,10950000,1
Краснодар,14,17.0,56.3,10900000,2
Краснодар,3,5.0,56.7,11300000,3
Санкт-Петербург,2,25.0,57.0,11700000,1
Краснодар,2,5.0,55.0,11800000,6
Краснодар,3,8.0,55.0,11800000,2
Краснодар,3,7.0,57.0,11900000,2
Краснодар,6,8.0,57.3,12100000,2
Иркутск,5,17.0,56.7,12390000,3
Ярославль,2,19.0,55.0,12400000,1
Иркутск,1,17.0,55.0,12700000,1
Иркутск,13,22.0,57.2,12800000,1
Краснодар,17,17.0,57.0,12950000,3
Краснодар,4,8.0,56.2,13500000,2
Краснодар,3,5.0,55.4,13700000,6
Краснодар,3,14.0,55.0,15500000,2
Ярославль,3,5.0,57.0,15900000,2
Иркутск,18,22.0,57.8,18300000,1
Иркутск,10,17.0,56.4,9650000,1
Краснодар,2,9.0,56.1,10000000,5
Иркутск,2,17.0,57.9,10550000,1
Иркутск,9,10.0,55.0,10800000,1
Иркутск,3,9.0,58.3,9300000,5
Иркутск,2,17.0,58.0,12000000,2
Иркутск,5,9.0,59.0,8500000,5
Санкт-Петербург,3,17.0,59.5,9350000,1
Санкт-Петербург,4,17.0,59.5,9550000,1
Иркутск,1,17.0,58.3,10290000,1
Иркутск,16,23.0,58.0,12200000,1
Иркутск,2,15.0,59.5,10550000,1
Иркутск,4,22.0,59.5,15800000,1
Иркутск,2,9.0,58.0,8200000,5
Иркутск,7,16.0,58.0,9500000,1
Иркутск,8,9.0,59.0,11499000,5
Иркутск,4,9.0,58.4,8200000,4
Иркутск,5,9.0,58.5,8350000,4
Санкт-Петербург,13,17.0,59.7,8650000,2
Иркутск,5,16.0,59.0,10000000,1
Краснодар,1,6.0,58.0,10990000,3
Иркутск,16,16.0,58.0,11000000,2
Иркутск,13,22.0,59.0,11400000,1
Санкт-Петербург,21,22.0,59.0,12500000,1
Санкт-Петербург,3,25.0,58.0,13500000,1
Иркутск,18,25.0,58.2,16000000,1
Санкт-Петербург,22,22.0,58.4,10700000,1
Иркутск,2,9.0,59.0,8500000,5
Иркутск,3,9.0,59.0,10490000,5
Иркутск,9,9.0,59.0,7999999,4
Ярославль,5,5.0,58.7,10050000,6
Санкт-Петербург,9,22.0,59.5,16000000,1
Иркутск,3,9.0,59.0,8100000,5
Иркутск,4,9.0,58.8,8250000,5
Краснодар,1,2.0,58.12,8250000,2
Иркутск,3,9.0,59.1,8350000,4
Иркутск,1,9.0,58.8,8500000,5
Иркутск,8,9.0,58.8,8700000,5
Иркутск,2,17.0,58.9,8700000,1
Иркутск,7,9.0,58.0,8700000,4
Иркутск,5,9.0,58.4,8700000,5
Иркутск,5,9.0,59.8,8790000,6
Иркутск,2,17.0,58.9,8850000,1
Иркутск,2,17.0,58.9,8850000,1
Ярославль,1,9.0,58.5,9000000,5
Иркутск,1,9.0,58.0,9000000,5
Иркутск,7,9.0,58.7,9150000,5
Иркутск,4,9.0,58.5,9180000,5
Иркутск,3,9.0,59.3,9200000,2
Иркутск,7,9.0,59.0,9300000,3
Иркутск,2,22.0,58.3,9500000,1
Иркутск,3,9.0,59.0,10000000,5
Иркутск,2,9.0,58.6,10000000,5
Иркутск,2,15.0,59.5,10500000,1
Иркутск,5,22.0,58.1,10990000,1
Краснодар,5,5.0,58.0,11500000,2
Иркутск,5,22.0,59.0,11500000,1
Санкт-Петербург,17,24.0,58.0,11500000,1
Краснодар,3,5.0,58.0,11600000,5
Краснодар,9,9.0,58.1,11700000,6
Иркутск,8,12.0,58.9,11700000,5
Иркутск,4,17.0,59.1,11700000,1
Краснодар,2,8.0,58.0,11800000,7
Иркутск,9,9.0,59.0,11980000,3
Санкт-Петербург,6,24.0,58.0,12000000,1
Краснодар,5,8.0,58.0,12400000,1
Иркутск,7,22.0,58.4,12570000,1
Иркутск,6,22.0,58.7,12590000,1
Иркутск,11,12.0,58.0,12790000,5
Санкт-Петербург,11,20.0,58.33,12795000,1
Иркутск,8,9.0,58.5,13000000,5
Краснодар,5,5.0,59.4,13000000,7
Краснодар,2,9.0,59.7,13500000,3
Иркутск,10,12.0,59.0,13500000,5
Санкт-Петербург,6,12.0,58.8,14000000,1
Иркутск,7,9.0,59.0,14390000,1
Санкт-Петербург,8,10.0,59.0,14300000,1
Иркутск,17,22.0,59.0,14900000,1
Иркутск,5,20.0,59.8,14800000,1
Санкт-Петербург,5,8.0,59.6,15000000,1
Иркутск,16,25.0,58.0,15700000,1
Санкт-Петербург,9,22.0,59.5,15950000,1
Иркутск,7,9.0,59.3,16200000,1
Ярославль,4,22.0,59.0,16500000,1
Иркутск,1,16.0,58.6,8300000,1
Иркутск,3,9.0,58.7,8300000,5
Иркутск,1,9.0,58.5,8650000,5
Иркутск,1,9.0,59.0,8790000,5
Санкт-Петербург,5,14.0,58.0,8900000,1
Иркутск,3,9.0,59.9,8900000,7
Иркутск,6,9.0,58.6,9100000,4
Иркутск,3,9.0,58.4,9100000,5
Иркутск,8,9.0,59.0,9200000,5
Санкт-Петербург,2,25.0,59.0,9250000,1
Иркутск,6,9.0,59.8,9500000,3
Краснодар,4,4.0,58.0,9450000,4
Иркутск,16,17.0,58.0,9600000,2
Ярославль,4,9.0,58.0,9650000,5
Иркутск,6,9.0,59.0,9900000,5
Иркутск,3,9.0,59.9,9990000,3
Иркутск,1,9.0,59.3,9999000,5
Иркутск,16,16.0,58.0,10400000,1
Иркутск,7,9.0,59.8,10500000,3
Краснодар,6,9.0,59.0,10500000,5
Иркутск,12,17.0,58.0,10500000,1
Иркутск,7,14.0,58.9,10500000,1
Санкт-Петербург,5,9.0,59.9,10700000,3
Санкт-Петербург,17,18.0,58.0,10800000,1
Иркутск,4,9.0,59.3,10950000,6
Иркутск,7,16.0,58.0,11450000,1
Ярославль,1,5.0,58.0,11500000,2
Иркутск,1,17.0,58.0,11600000,1
Иркутск,12,17.0,59.0,12000000,1
Иркутск,1,9.0,58.8,12000000,4
Иркутск,6,17.0,58.0,12000000,1
Санкт-Петербург,6,8.0,59.7,12600000,5
Иркутск,5,9.0,59.0,13650000,4
Краснодар,5,9.0,59.9,14000000,5
Иркутск,16,17.0,58.0,14000000,1
Иркутск,17,17.0,58.0,14500000,1
Санкт-Петербург,3,10.0,58.0,14999000,1
Ярославль,2,5.0,59.0,15000000,3
Санкт-Петербург,9,22.0,59.5,15990000,1
Москва,2,12.0,58.0,18500000,2
Москва,7,9.0,58.7,19000000,1
Иркутск,2,9.0,60.0,9500000,6
Иркутск,10,17.0,59.2,11400000,1
Иркутск,2,17.0,58.0,12199999,1
Санкт-Петербург,6,12.0,60.0,12500000,2
Иркутск,5,5.0,60.0,15000000,5
Иркутск,5,12.0,62.8,10090000,6
Иркутск,9,9.0,60.1,12000000,6
Санкт-Петербург,7,14.0,62.7,9000000,1
Иркутск,6,12.0,60.0,12800000,6
Краснодар,7,8.0,60.0,13700000,4
Санкт-Петербург,8,12.0,61.0,10950000,1
Иркутск,10,12.0,61.3,9600000,3
Иркутск,10,14.0,60.0,8690000,1
Иркутск,6,12.0,62.5,9500000,3
Иркутск,11,12.0,62.8,9700000,4
Иркутск,6,9.0,61.0,9700000,6
Иркутск,7,9.0,60.0,9950000,2
Иркутск,9,9.0,60.0,9999888,6
Иркутск,9,12.0,62.0,10350000,4
Иркутск,13,17.0,61.0,11500000,1
Санкт-Петербург,18,24.0,60.0,11950000,2
Краснодар,2,8.0,61.0,12300000,3
Иркутск,5,12.0,62.2,12500000,2
Краснодар,5,5.0,60.0,12800000,8
Иркутск,7,12.0,62.7,10500000,5
Краснодар,6,10.0,60.0,14000000,2
Санкт-Петербург,6,19.0,60.0,16800000,1
Иркутск,1,9.0,60.0,7790000,6
Иркутск,3,9.0,60.4,9100000,2
Иркутск,7,25.0,60.0,11500000,1
Иркутск,9,9.0,60.0,8450000,2
Иркутск,3,9.0,60.0,8500000,6
Иркутск,1,12.0,61.7,8790000,3
Иркутск,5,14.0,60.0,9000000,1
Иркутск,7,9.0,61.0,9050000,6
Иркутск,4,9.0,61.9,9200000,3
Иркутск,9,9.0,62.0,9225000,3
Санкт-Петербург,3,17.0,60.0,9200000,2
Иркутск,8,12.0,62.0,9300000,6
Иркутск,5,9.0,60.0,9300000,6
Иркутск,11,12.0,62.4,9400000,5
Иркутск,8,16.0,61.0,9500000,1
Иркутск,8,9.0,60.5,9500000,5
Иркутск,3,9.0,62.77,9500000,6
Иркутск,2,9.0,60.0,9490000,2
Иркутск,5,9.0,61.9,9580000,6
Иркутск,12,12.0,62.8,9680000,3
Иркутск,6,9.0,62.0,9700000,4
Иркутск,6,9.0,60.0,9700000,6
Иркутск,10,12.0,62.4,9800000,2
Иркутск,6,9.0,62.0,9900000,3
Иркутск,6,9.0,62.0,9900000,6
Иркутск,6,9.0,62.0,9900000,3
Иркутск,7,9.0,61.0,10000000,6
Иркутск,11,12.0,62.8,10000000,5
Иркутск,9,12.0,62.0,10110000,3
Иркутск,4,9.0,62.7,10200000,6
Иркутск,6,12.0,62.9,10200000,4
Иркутск,6,12.0,62.9,10300000,5
Иркутск,9,9.0,60.0,10300000,6
Иркутск,7,12.0,62.8,10500000,5
Иркутск,8,9.0,62.0,10499000,6
Иркутск,2,15.0,60.0,10500000,1
Иркутск,14,14.0,60.0,10490000,3
Иркутск,12,12.0,62.6,10500000,5
Иркутск,7,12.0,62.0,10500000,4
Иркутск,3,12.0,62.4,10900000,5
Иркутск,8,9.0,60.2,10950000,6
Иркутск,3,12.0,62.4,10900000,5
Санкт-Петербург,4,15.0,60.0,11050000,1
Иркутск,3,16.0,62.0,11000000,1
Иркутск,2,9.0,60.0,11100000,2
Иркутск,2,9.0,61.7,11100000,3
Иркутск,6,13.0,62.0,11390000,1
Иркутск,7,12.0,62.0,11500000,3
Иркутск,7,9.0,62.0,11500000,3
Краснодар,3,4.0,60.0,11500000,2
Санкт-Петербург,3,14.0,60.4,11600000,1
Санкт-Петербург,22,22.0,60.0,11899000,1
Иркутск,8,9.0,60.0,11800000,3
Иркутск,14,16.0,60.0,11800000,2
Краснодар,3,4.0,60.0,11900000,2
Иркутск,7,12.0,62.6,11900000,4
Иркутск,15,17.0,62.0,11900000,1
Иркутск,7,12.0,62.0,11900000,6
Иркутск,3,17.0,60.0,12100000,1
Краснодар,4,5.0,62.8,12000000,2
Санкт-Петербург,20,25.0,62.0,12150000,1
Иркутск,8,17.0,60.3,12200000,1
Санкт-Петербург,2,8.0,61.0,12299000,3
Краснодар,4,9.0,60.8,12300000,4
Иркутск,9,12.0,62.4,12500000,4
Санкт-Петербург,9,9.0,62.0,12950000,6
Иркутск,8,9.0,62.0,13000000,6
Иркутск,9,12.0,61.3,13500000,3
Санкт-Петербург,7,8.0,60.1,13700000,4
Краснодар,8,12.0,60.0,13700000,2
Краснодар,7,8.0,60.0,13700000,4
Краснодар,7,8.0,60.0,13800000,4
Санкт-Петербург,7,8.0,60.0,13800000,4
Краснодар,1,5.0,60.0,13800000,3
Краснодар,7,8.0,60.1,13800000,4
Иркутск,6,14.0,60.0,14000000,1
Ярославль,10,17.0,61.0,14200000,1
Санкт-Петербург,6,17.0,60.2,14200000,2
Краснодар,3,5.0,60.0,14300000,1
Иркутск,8,9.0,61.0,14500000,6
Иркутск,7,9.0,60.0,14400000,1
Краснодар,3,5.0,60.0,15000000,3
Санкт-Петербург,2,12.0,60.0,16000000,2
Иркутск,6,17.0,62.0,16500000,1
Санкт-Петербург,7,27.0,62.0,17500000,1
Санкт-Петербург,34,47.0,62.0,18600000,1
Санкт-Петербург,5,11.0,61.2,20000000,1
Москва,7,18.0,61.2,23000000,2
Иркутск,8,9.0,60.0,7500000,6
Краснодар,4,4.0,60.0,8200000,2
Иркутск,9,9.0,62.0,8450000,6
Иркутск,6,17.0,62.0,8500000,2
Иркутск,2,16.0,60.0,8500000,1
Иркутск,1,9.0,60.0,8500000,6
Иркутск,6,12.0,62.5,8670000,5
Иркутск,6,9.0,62.7,8750000,6
Иркутск,12,12.0,62.5,9000000,5
Иркутск,8,9.0,62.4,9000000,2
Иркутск,1,12.0,62.0,9100000,3
Санкт-Петербург,3,17.0,60.0,9340000,1
Иркутск,4,9.0,60.3,9350000,3
Иркутск,5,9.0,62.0,9350000,2
Иркутск,13,16.0,60.0,9490000,1
Иркутск,7,12.0,62.8,9500000,5
Иркутск,2,9.0,60.0,9700000,6
Иркутск,6,12.0,61.6,9700000,3
Иркутск,8,9.0,60.0,9800000,6
Иркутск,1,12.0,62.5,9900000,5
Москва,24,25.0,61.0,10000000,1
Иркутск,5,17.0,60.5,10000000,2
Иркутск,3,9.0,62.9,9950000,6
Иркутск,6,9.0,61.3,10000000,3
Иркутск,5,9.0,60.0,10200000,6
Иркутск,3,9.0,60.5,10200000,2
Иркутск,3,9.0,60.0,10200000,2
Краснодар,2,8.0,60.0,10200000,4
Иркутск,12,12.0,62.0,10200000,4
Санкт-Петербург,4,9.0,60.0,10300000,3
Иркутск,5,9.0,62.5,10400000,2
Иркутск,11,12.0,61.3,10400000,3
Иркутск,9,9.0,60.0,10400000,3
Иркутск,3,9.0,62.0,10500000,3
Санкт-Петербург,13,14.0,61.3,10500000,4
Иркутск,4,12.0,62.0,10500000,3
Иркутск,7,12.0,62.9,10500000,4
Иркутск,4,15.0,62.0,10750000,1
Иркутск,12,12.0,62.0,10850000,3
Краснодар,13,22.0,62.0,10950000,2
Иркутск,4,15.0,61.6,10900000,1
Иркутск,13,22.0,62.0,10950000,2
Иркутск,6,12.0,62.9,10950000,5
Иркутск,2,9.0,60.0,11000000,3
Иркутск,4,9.0,62.5,11350000,5
Иркутск,4,12.0,61.5,11500000,3
Иркутск,7,25.0,60.9,11500000,1
Иркутск,17,25.0,62.7,11800000,1
Иркутск,7,12.0,62.0,11900000,4
Иркутск,3,9.0,60.0,11900000,3
Ярославль,9,12.0,60.4,11990000,5
Краснодар,7,7.0,60.0,12000000,3
